source,page,factory_name,file,organization,year,matched_brands,address,latitude,longitude,geocoded,brand,num_workers,district
Accord 2016,23.0,"RISING APPARELS LTD. PLOT 1/10, BLOCK-K, RUPNAGAR, MIRPUR-2, 88 9016738 No No Yes No 1",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,DHAKA-1216,23.7643863,90.3890144,Yes,,,
Accord 2016,23.0,"Rose Garden Apparels Ltd. Nayamati Road, Kutubpur, Fatullah, Naranyanganj Dhaka 1421 2 7643293 11/6; No No 245 1",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,Primark,Narayanganj,23.6236732,90.4988075,Yes,,,
Accord 2016,23.0,"Rose Sweaters Ltd (Unit-2) Vogra, By-pass Bishaw Road, Joydebpur, Gazipur Dhaka 2 8415816 21/8;2/2; No No 2435Yes No 10",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,"Primark, Walmart",Gazipur,23.9997558,90.4173629,Yes,,,
Accord 2016,23.0,"ROWA FASHION LTD Mariam Complex, Chowdhurybari, Vogra, Gazipur Dhaka 88 1613384801 1/6; No No All 950No Yes 2",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,"Primark, Walmart",Gazipur- 1704,23.9997558,90.4173629,Yes,,,
Accord 2016,23.0,"RUSSEL GARMENTS Osman Tower, 56/1, S.M. Maleh Road, Naranyanganj Dhaka 2 7125701 11/10; Yes No 1/0,1,2,3,4,5,6,7,8,9; 2150Yes No 3",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,Primark,Narayanganj,23.6236732,90.4988075,Yes,,,
Accord 2016,24.0,"S.P.M. Designs Ltd Plot #23/1 Shataish Road, Gazipura, Tongi Gazipur Dhaka 1 No No 0",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,S.S. International 191/1 South Bishi Shamsher Market Mazar Dhaka 1710515854 No No No Yes 1,,,No,,,
Accord 2016,24.0,"S.Six Fashions Pvt Ltd River View Complex. 55/1, S.M.MalehRoad, Naranyanganj Dhaka 1400 88 7646610 No No No Yes 2",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,"C&A, Primark","Narayanganj,Bangladesh",,,No,,,
Accord 2016,24.0,"S-21 APPARELS LTD. Plot No. 276, Narshinghapur Ashulia, Savar, 88 7788492 No No Yes No 1",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,Dhaka.,23.7643863,90.3890144,Yes,,,
Accord 2016,24.0,"S2L Fashion Ltd. Plot: 265, Mouza: Sondha, Malekerbari, Gazipur 1704 1 1920850201 1/1; No No 1/G; 550Yes No 1",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,"Primark, Walmart",Gazipur Sadar,24.0284251,90.3832956,Yes,,,
Accord 2016,24.0,Saad Musa Fabrics Ltd. Unit-2 Khaja Road; Kulgaon; Jalalabad; Chittagong- Chittagong Chittagong 4214 31 6839513 11/1;1/3; No Yes 1/1;1/3; 1500 0,accord_2016.pdf,Accord on Fire and Building Safety,2016.0,Primark,4214; Bangladesh,22.6839448,91.789139,Yes,,,
Accord 2016,24.0,"SAADATIA SWEATERS LTD. SAMIR PLAZA , DEPZ ASHULTA TANGI Dhaka Dhaka 1 No No No Yes 1",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"ROAD,JAMPORA,SOVOR DHAKA",,,No,,,
Accord 2016,24.0,"Saascotex (Bd) Ltd. Plot no-27,Holding no-1/A,Milkvita Dhaka Dhaka 2 8001394 145 1 No Yes 400 0",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"Road,Section no-7,Pallabi,Mirpur Dhaka",,,No,,,
Accord 2016,24.0,"Sabah Designers Ltd. South Panishail, Union: Kashimpur, Gazipur, 1 11/3; No No 1/3; 520No Yes 2",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,Primark,Bangladesh.,24.4769288,90.2934413,Yes,,,
Accord 2016,24.0,"SAHABA YARN LIMITED BISHUA KURIBARI,MIRZAPUR 1713483928 No No No Yes 1",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,Primark,"UNION,GAZIPUR SADAR,GAZIPUR",23.9790989,90.381115,Yes,,,
Accord 2016,24.0,"Sams Attire Ltd Bhuiyan Tower, Plot No. 10, Ashulia Jamgora, Dhaka Dhaka 4212 2 7790555 11/6; Yes Yes 1/6, 2150Yes No 6",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"Saver, Dhaka",23.8493063,90.2583253,Yes,,,
Accord 2016,24.0,"Samsons Winterwear Ltd. SAMSONS COMPLEX, 728-729, SASTAPUR, 2 7645128 No No No Yes 1",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"FATULLA, 1400 NARAYANGANJ, BD",23.6195161,90.4781636,Yes,,,
Accord 2016,24.0,"Saturn Textiles Ltd 13/1, Abdus Sattas Master Gazipur 1740 2 1613431234 31/9;2/1;3/1; No No 2300Yes No 7",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"Road,Gazipura,Tongi",23.9116021,90.3787298,Yes,,,
Accord 2016,24.0,"Saturn Textiles Ltd.(Woven Division) 2/6, Darul Ahsan Road, Ausepara, Tongi, Gazipur Dhaka 1712 2 9815861 11/9; No No 1200Yes No 4",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,"Primark, Walmart",Gazipur,23.9997558,90.4173629,Yes,,,
Accord 2016,24.0,"Sayam Knit Fab A/88, BSCIC 1/A, Shasongaon, Fatullah, Naranyanganj Dhaka 1400 88 1713008644 1/4; No Yes 1/1,2,3,4; 396Yes No 1",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,Primark,Narayanganj,23.6236732,90.4988075,Yes,,,
Accord 2016,24.0,"Sayem Fashions Ltd Kamarjuri National University, Gazipur , Gazipur 1704 2 1713035347 11/8; No No 1/0,2,4,5;2/0,1,2;3/2, 3300No Yes 2",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"Dhaka, ,Bangladesh 3,4",,,No,,,
Accord 2016,24.0,"SEA BLUE TEXTILE LIMITED (GARMENTS SECTOR#6,, PLOT#10 & 11,, CEPZ, 4223, Chittagong 4223 31 17131247241713162610 41/3;2/3;3/5;4/3; No No 2484No Yes 1",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,DIVISION) CHITTAGONG,22.6800466,91.8839938,Yes,,,
Accord 2016,24.0,"Season 6 Limited House#2250/B/1,Uttarkhan Primary School Dhaka Dhaka 1230 2 8418608 1 No No 220 0",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"Road,Uttarkhan,Dhaka.",23.8647657,90.4281128,Yes,,,
Accord 2016,25.0,"Section Seven Limited Plot : 21-24 (part), Sector-3, Road - 4, South Chittagong Chittagong 4223 31 801242 11/4; No No 1/4, 4100Yes No 7",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"Halishahar, CEPZ, Chittagong",22.3071339,91.7769237,Yes,,,
Accord 2016,25.0,"Self Innovative Fashion Ltd. Plot # 103, Degerchala, National University, Gazipur Dhaka 1230 88 1937410410 No No 720 0",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,Walmart,"Gazipur, Dhaka",23.9997558,90.4173629,Yes,,,
Accord 2016,25.0,"Selina Apparels Ltd Selina Tower, Holan Road, Islam Bag, Dhaka, Dhaka Dhaka 1230 1713018614 41/10;2/8;3/6;4/1; No Yes 1/0-9; 2/0; 3/0; 4/0 1125Yes No 6",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,Primark,Bangladesh,24.4769288,90.2934413,Yes,,,
Accord 2016,25.0,"Sensible Fashion (Pvt.) Ltd. North Masdair (Malanchanagar) Fatullah, Naranyanganj 1400 88 1 21/4;1/2; No No 675 0",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"Narayanganj-1400, Bangladesh.",,,No,,,
Accord 2016,25.0,"Sepal Garments Ltd 181, Degerchala Road, Chhoydana, National, 2 9898475 No No Yes No 4",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"University, Gazipur",23.9532087,90.3798257,Yes,,,
Accord 2016,25.0,"SGWICUS (BD) LIMITED PLOT 73,77-80, 27789058 63 No No No Yes 1",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,"C&A, Primark, Walmart","DEPZ,GANAKBARI,SAVAR,DHAKA - 1349",23.9493667,90.26815,Yes,,,
Accord 2016,25.0,"Shabab Fabrics Ltd Bashil Hazirbazar , Bhaluka , Mymensingh Mymemsingh Dhaka 91 682555009 51/1;2/1;3/1;4/1;5/4; No No 781No Yes 1",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"SHADE FASHIONS Berun (Jamgora),, Ashulia Madrasa,, Ashulia Dhaka Dhaka 88 1 No No 1",,,No,,,
Accord 2016,25.0,"SHAMS STYLING WEARS LTD Shams Tower, South Shyampur,, Baghbari, Dhaka Dhaka 1340 2 9888872 1/9; No No 3903Yes No 3",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,Primark,"Hemayetpur, Savar",23.7935258,90.2708736,Yes,,,
Accord 2016,25.0,"Shanila Fashion Ltd House 1, Road 1, Sayed Nagaqr, Purbo Dhaka 88 1 1/1; No No 1100Yes No 3",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"Vhatara, Gulshan, Dhaka-1212, Bangladesh.",,,No,,,
Accord 2016,25.0,"Shanta Garments Ltd. Shanta Garments Ltd. 31, Gulshan Avenue, Dhaka Dhaka 1212 2 9894828 11/9; No No 1222No Yes 3",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"Circle-01, Dhaka",,,No,,,
Accord 2016,25.0,"Shanta Industries Limited. Plot#198-201/220-223, DEPZ, Ganakbari, Dhaka Dhaka 1349 7789575 102 21/2;1/1; No No 3500Yes No 4",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,"C&A, Walmart","Savar, Dhaka, Bangladesh.",,,No,,,
Accord 2016,25.0,"Sharrat Fashion Wear Ltd Plot # I/2, Block # I, Road # 6,Section # 7, Dhaka 1216 2 8033558 1/10; No No 1/10; 1100Yes No 1",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"Mirpur, Dhaka-1216, Bangladesh.",,,No,,,
Accord 2016,25.0,"SHEHAN SPECIALIZED TEXTILE MILLS LTD. ROAD#5, PLOT#11-12, SECTOR#1/A,CEPZ, Chittagong Chittagong 4223 31 800101 1/6; No No All 802Yes No 2",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"SOUTH HALISHAHAR, CHITTAGONG.",22.2930027,91.7824807,Yes,,,
Accord 2016,25.0,"SHIN SHIN APPARELS LTD. Dag # RS 228, JL # 73, Gorat, East Dhaka Dhaka 2 7788373 31/2;1/1;1/1; No No 1000Yes No 13",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,Walmart,"Norshinghapur, Zirabo, Savar",,,No,,,
Accord 2016,25.0,"Shine Fashion Co. (Pvt) Ltd. Plot No. 269-276, Extension Area, Dhaka Dhaka 2 7788270 No No Yes No 4",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,"C&A, Primark, Walmart","DEPZ.Ganakbari, Savar, Dhaka",23.9493667,90.26815,Yes,,,
Accord 2016,25.0,"SIGMA FASHIONS LTD. RS-61, Thonaid, Tajpur road, Yearpur union, Dhaka Dhaka 1230 88 28953831 11/4; No No 900Yes No 8",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"Zirabo, Ashulia 17.May.2014",,,No,,,
Accord 2016,25.0,"SIKDER APPAREL HOSIERY Ltd Khadun (dug n°342/343) tarabo, rupgonj, Naranyanganj Dhaka 1446 88 895788514 31/4; No No 545Yes No 2",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,C&A,"narayangonj, - BANGLADESH",,,No,,,
Accord 2016,26.0,"SIRINA GARMENTS & TEXTILES LTD. 171-181, BAIZID BOSTAMI ROAD, NASIRABAD Chittagong 31681108 1/2;2/1;3/1;4/1;5/1;6/1; No No 5050No Yes 1",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"INDUSTRIAL AREA, CHITTAGONG-4210, 0, BD 7/1;8/2;9/1;10/1;11/1;",,,No,,,
Accord 2016,26.0,"SKAMP GARMENTS INDUSTRIES LTD. PLOT NO.: 974, 975, 976, 980, ZHAJAR ROAD, 88 9292278 No No No Yes 2",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"UTTAR KHAILKUR, BOARD BAZAR, GAZIPUR,",,,No,,,
Accord 2016,27.0,Smart Jackets (BD) Ltd Plot # 13; Sector # 1/A; Road # 5; CEPZ; Chittagong Chittagong 4233 31 800101 11/4; No Yes 1/4; 1608Yes No 9,accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,Chittagong,22.333778,91.8344348,Yes,,,
Accord 2016,27.0,"Smug Sweater Ltd Talepara, Chandona, Chowrasta, Joydevpur. Gazipur Dhaka 1702 2 9264079 11/7; No No 1536Yes No 2",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,"Primark, Walmart",Gazipur,23.9997558,90.4173629,Yes,,,
Accord 2016,27.0,"Snowtex Outer Wear Ltd Plot#65/3,Lakuria para,Dhamrai, Dhaka, Dhaka 1350 1849672576 11/2; No No 823No Yes 1",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,Primark,Bangladesh,24.4769288,90.2934413,Yes,,,
Accord 2016,27.0,"Sonia Fine Knit Ltd South Shilmandi, Pachdona, Narsingdi, Narsingdi Dhaka 1600 88 1987843096 1 No Yes 1280No Yes 1",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,Primark,Bangladesh.,24.4769288,90.2934413,Yes,,,
Accord 2016,27.0,"Soorty Enterprises (BD) Ltd. Plot #220-227, Comilla EPZ Comilla 3500 713109028 No No Yes No 5",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"Sourov Hosiery West Isdair, Police Line, Fatullah Naranyanganj Dhaka 1400 88 1819187774 No No 200Yes No 2",,,No,,,
Accord 2016,27.0,"Southend Sweater Co Ltd House # 70, Block # D, Ward # 03 Road # Dhaka Dhaka 1230 2 8923220 11/4; No No 1050No Yes 2",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"Mokdom Ali Sarker Dhour, Turag, Dhaka",,,No,,,
Accord 2016,27.0,"Southern Services Ltd DOCTOR BARI, ZIRABO, ASHULIA, SAVAR, Dhaka 2 8920082 11/5; No No 1/5,2/5; 575No Yes 2",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,DHAKA,23.7643863,90.3890144,Yes,,,
Accord 2016,27.0,"Starlight Sweaters Vogra national university Gazipur Sadar, Gazipur Dhaka 1711610393 11/10; No No 6250Yes No 10",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,Dhaka,23.7643863,90.3890144,Yes,,,
Accord 2016,27.0,"Sterling Designs Limited Ward No: 7, Biswaspara, Chandara, Kaliakoir, Gazipur 1752 88 82252090 1/6; No No 3300No Yes 2",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"GazipurArea- 192,000 Sqft",,,No,,,
Accord 2016,28.0,"Stitch Right Limited Plot# B-5,BSCIC Industrial Estate,Tongi, Gazipur Dhaka 1710 88 1811413365 11/7; No Yes 1/1,2,3,4,5,6; 1125Yes No 2",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,"Primark, Walmart",Gazipur,23.9997558,90.4173629,Yes,,,
Accord 2016,28.0,"Styrax Fashion Limited Plot # 194, DEPZ (Extn. Area) Ganakbari, Dhaka Dhaka 1349 88 7701140 11/4; No Yes 1/4; 850Yes No 3",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"Savar, Dhaka",23.8477,90.2587,Yes,,,
Accord 2016,28.0,"Suad Garments Industries Ltd 137-146 Adamjee EPZ, Siddhirganj, Narayanganj Dhaka 1431 2 9640141 21/6; 1/2; No No 650Yes No 3",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,Narayanganj- 1431 Bangladesh.,,,No,,,
Accord 2016,28.0,"SUFI APPAREL LTD 75, Plot # 2, D.T. Road .C.D.A . Market , Chittagong 4202 88 2773098 1/3; No No All 650Yes No 2",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"Pahertali, Chittagong",,,No,,,
Accord 2016,28.0,"Sujan Apparels Limited Plot # 06, Bharari Para, National University, Gazipur 88 18195117151711579503 No No 0",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,C&A,"Gazipur-1704, Bangladesh",,,No,,,
Accord 2016,28.0,"Sumi Apparels Pvt. Ltd. A-112,113,(west side,)BSCIC,Tongi, Gazipur Dhaka 1710 88 9817815 11/5; No No 1510Yes No 8",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,C&A,"Gazipur,Bangladesh.",,,No,,,
Accord 2016,28.0,"Sun Cherry Body Fashions Mfty Ltd. Ward 7, Holding E-44, Chandra, Kaliakoir Dhaka Dhaka 0 682252144 41/5;2/1;3/1;4/1; No No 850Yes No 3",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"Chittagong, Bangladesh",22.3245531,91.8040827,Yes,,,
Accord 2016,28.0,"SUNDRY WEARS LTD 212,NASIRABAD INDUSTRIAL AREA,BAIZED Chittagong 4210 88 2584069 1/3; Yes No 1/1,2,3; 300No Yes 1",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"BOSTAMI ROAD, CHITTAGONG",22.3853501,91.802038,Yes,,,
Accord 2016,28.0,"Sung Kwang Sweaters Ltd. Ibrahim Tower, Plot # 313,314,315, Wireless 2 1715135565 No No No Yes 1",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,Walmart,"Gate, Chandona, Gazipur, BD",,,No,,,
Accord 2016,28.0,SungKwang Apparels Ltd Plot No: 1384-86; 1420-21; VOGRA; BASON Gazipur Dhaka 2 8812142 11/6; No No 1256Yes No 8,accord_2016.pdf,Accord on Fire and Building Safety,2016.0,Walmart,SARAK CHANDONA; GAZIPUR,,,No,,,
Accord 2016,28.0,"Super knitting & Dying mills ltd Super knitting complex, baizid bostami road, Chittagong Chittagong 31 682767 No No 1",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"nasirabad i/a, chittagong",,,No,,,
Accord 2016,28.0,"Sweatertech Ltd. Plot # 1187, 1214-1215 Gacha Road, Gazipur Gazipur Dhaka 2 9293215 21/4;2/5; No No 995Yes No 3",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"Sydney fashion Baliara, Word No 32, National University Gazipur Dhaka 1710 88 1787686555 No No No Yes 1",,,No,,,
Accord 2016,28.0,"Taati Fashion Apparels Ltd Dhaka-Sylhet Highway, Narayangang, Rupganj Dhaka 0 7173083526 11/1; No No 1/1; 1200Yes No 2",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,Rupganj Dhaka,23.8426962,90.5338706,Yes,,,
Accord 2016,28.0,"TALISMAN LTD Plot# 7-10 & 13-16 DEPZ Extension Area, Dhaka Dhaka 1349 2 7788228 41/4; No Yes 4/1; 3600Yes No 13",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"Ganakbari, Savar",23.9493667,90.26815,Yes,,,
Accord 2016,28.0,"Talisman Ltd. (c/o FCI (BD) Ltd) Plot: 7-10 & 13-16, DEPZ(EXT), Ganakbary, Dhaka Dhaka 2 7788872 11/0;1/1; No No 2500Yes No 7",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"Savar, Dhaka",23.8477,90.2587,Yes,,,
Accord 2016,28.0,"Tamanna Sweater Ltd MC Bazar, Mulaid, Mawna, Sreepur, Gazipur, Gazipur Dhaka 1704 2 8961086 21/1;2/1; No No 1000Yes No 1",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,Primark,Bangladesh,24.4769288,90.2934413,Yes,,,
Accord 2016,28.0,"Tamishna Fashion Wear Ltd Plot # 247, Bhadam, Nishatnagar, Tongi, Gazipur Dhaka 1711 88 8931925 26 51/7;1/7;1/5;1/2;1/4; No No 3500Yes No 5",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,"Primark, Walmart",Gazipur,23.9997558,90.4173629,Yes,,,
Accord 2016,28.0,"Tanaz Fashions Ltd. 216 Sataish Road, shamim Complex, Gazipur Dhaka 1712 2 9814070 11/9; No No 1/5,8; 1665Yes No 4",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,"Primark, Walmart","Gazipura, Tongi, Gazipur",23.9213315,90.3919787,Yes,,,
Accord 2016,28.0,"TANDEM SWEATERS LTD Chambur Khan, Moiner Tech, Uttar Khan, Dhaka Dhaka 1230 2 8919031 11/6; No No 1100 0",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,Dhaka,23.7643863,90.3890144,Yes,,,
Accord 2016,28.0,"Taratex Fashion Limited 6/1, Naimuddin Mollah Road, North Augh Gazipur Dhaka 1700 2 9815825 11/1;2/6; No No 1/1; 2/0,1,2,3,4,5,6; 1000Yes No 9",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,Walmart,"Para, Tongi Gazipur",23.9219282,90.3748084,Yes,,,
Accord 2016,29.0,"TEAM APPAREL (OCEAN APPARELS 2ND PLOT-2324 , SECTOR-5, ROAD# 04, CEPZ, Chittagong Chittagong 31 800098 1/0; No No All 514No Yes 1",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,UNIT) CHITTAGONG,22.2858862,91.8664161,Yes,,,
Accord 2016,29.0,"TEB Fashion Int. Ltd Haji Afajuddin Bhuiyan Plaza(3rd to 5th), 99, Dhaka Dhaka 1230 2 8919854 1 Yes Yes 375Yes No 2",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"Mollartek, Dakkin Khan, Dhaka",,,No,,,
Accord 2016,29.0,"Teen Age Modern Fashion Teen Age Modern Fashion Ltd., Aajan Tower, 1 11/3; No Yes 1/1,2,3,4; 600Yes No 1",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"Purbahati, Hemayetpur, Savar",,,No,,,
Accord 2016,29.0,"TEJGAON TEXTILES MILLS LTD. 402, TEJGAON INDUSTRIAL AREA , DHAKA- Dhaka 1208 88 9132536 41/2;2/2; No No 1/2,2/2 750Yes No 2",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,Primark,"1208, BANGLADESH",22.6839448,91.789139,Yes,,,
Accord 2016,29.0,"Texstream Fashion Ltd. Plot # 928, 923 Aziz Complex, Vogra, Dhaka Dhaka 1212 88 1713257241 No No 0",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,"Primark, Walmart","Joydebpur, Gazipur",23.9980388,90.420312,Yes,,,
Accord 2016,29.0,"The Chittagong Fashion Ltd. Khawaja Complex, CB-234/9, Kachukhet, Dhaka Dhaka 88 1711525354 No No 1040 0",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,Dhaka Cantt. Dhaka-1206.,,,No,,,
Accord 2016,29.0,"The Dacca Dyeing Garments Ltd 2-New Eskaton Road, Moghbazar, Dhaka- Dhaka 88 1713070000 11/8; No No 1240Yes No 2",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,Primark,"1000, Bangladesh",22.6839448,91.789139,Yes,,,
Accord 2016,29.0,"The Delta Composite Knitting Industries Ltd.Jarun, Kasimpur, Konabari Gazipur Dhaka 2 713365988 71/5;2/6;3/5;4/6;5/7;6/5; No No 1/0,1,2,3,4; 3100Yes No 19",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"The Dress and The Ideas Shimultola, Jamgora, Ashulia,,Adjacent to Dhaka Dhaka 2 8952589 No No 400No Yes 1",,,No,,,
Accord 2016,29.0,"The Immaculate Textile Ltd. Purba Panchash, Islampur, Dhamrai, Dhaka, Dhaka Dhaka 1350 2 8052185 31/2,2/1,3/1 No No 1/2,2/1,3/1 650No Yes 1",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,Primark,Bangladesh,24.4769288,90.2934413,Yes,,,
Accord 2016,29.0,"The Overseas Apparels & Embroidery Ltd. Khawaja Complex, CB-234/9, Kachukhet, 1711525354 No No Yes No 2",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,Dhaka Cantt. Dhaka-1206.,,,No,,,
Accord 2016,29.0,"THE ROSE GARMENTS DESIGNERS LTD N.ISLAM CENTRE,MAAZR ROAD, DAKKHIN 2 8920031 1/6;2/6;3/1;4/1; No No 3000No Yes 3",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"KHAN,UTTARA,DHAKA 1230",23.8584813,90.4041525,Yes,,,
Accord 2016,29.0,"TIVOLI APPARELS LTD PLOT #A-102 BSCIC INDUSTRIAL ESTATE 2 8850937 1/8; No Yes 1/G,1; 690Yes No 4",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,"Primark, Walmart","TONGI, GAZIPUR",23.9788269,90.3802318,Yes,,,
Accord 2016,29.0,TM DESIGNEERS LTD. JOBEDA 1718156406 No No No Yes 1,accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"TOWER,CHANDONA,CHOWRASTA,GAZIPUR",,,No,,,
Accord 2016,30.0,"TM FASHIONS LTD Hazi Ismail Bhaban, Chandana, Chowrasta, Gazipur Dhaka 1702 2 9261158 11/5; No Yes 1/1, 2, 3, 4; 1950Yes No 4",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,Primark,"Gazipur Sadar, Gazipur",24.0284251,90.3832956,Yes,,,
Accord 2016,30.0,"TMF CLOTHING LTD. BENGAL PLAZA-05, (5TH FLOOR), 195, Dhaka 88 7788747 1/6; No Yes 1/5; No Yes 1",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"JAMGORA, SHULIA ROAD, SAVAR, DHAKA,",,,No,,,
Accord 2016,30.0,"TMS Fashion Ltd. Plot: 25/2 Shah Ali Bagh, Mirpur 1216, Mirpur 1 No No Yes No 1",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,"Primark, Walmart","Dhaka, Bangladesh",23.6964629,90.4262891,Yes,,,
Accord 2016,30.0,"Tosrifa Industries Ltd. Holding: 4/2 A, Gopalpur, Monnunagar, Gazipur Dhaka 1710 2 9817461 81/7;2/2;3/1;4/1;5/1;6/1; No Yes 1/0,1,2,3,5,6; 2/0,1; 1100Yes No 3",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"Tongi, Gazipur 7/1;8/1;",,,No,,,
Accord 2016,30.0,"Toyo Composite Knit Garments 1, South Kamalapur Sarder Complex, Dhaka Dhaka Dhaka 1000 2 9333629 1/6; Yes Yes 1/1,2,3,4,5; 700No Yes 4",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"TRİKOTEK TEKSTIL SAN VE TIC AS Naoujoor, Tangail Road, Chandana Gazipur Dhaka 1702 88 9264121 No No 2850 0",,,No,,,
Accord 2016,30.0,"Trouser Line Ltd. Ghoshbag (Itkhola Bus Stand), Toyubpur, Dhaka Dhaka 1340 2 1740887330 11/3; No No 1/0,1,2; 1500Yes No 6",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"Ashulia, Saver",,,No,,,
Accord 2016,30.0,"Trouser World (PVT) LTD. 640, Kunia (Targach), P.O- National , Gazipur Dhaka 2 9293664 No No Yes No 4",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"TRUST TROUSER NO-3, SUJAT NAGAR,SULTAN MANSION, Dhaka Dhaka 1216 2 9008091 1/8; Yes Yes 1/5,6,7,8; 1500Yes No 1",,,No,,,
Accord 2016,30.0,"Tuba Garments Ltd. Plot # 1682, Ananda Nagar, Merul Badda, Dhaka Dhaka 2 8860023 11/1; No No 1/1; 870 0",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,"Badda, Dhaka",23.7765425,90.4463012,Yes,,,
Accord 2016,30.0,"TUNIC APPARELS LTD Plot # M-4/3, Road # 7, Section # 7, Mirpur, 1217 2 8832506 No No 1",accord_2016.pdf,Accord on Fire and Building Safety,2016.0,,Dhaka-1217,23.7643863,90.3890144,Yes,,,
